timestamp,high,low,open,volumefrom,volume,close,conversionType,conversionSymbol
2017-02-28 00:00:00+00:00,16.75,15.19,15.55,1253508.43,19857331.85,16.07,direct,
2017-03-01 00:00:00+00:00,17.65,15.68,16.07,844865.11,13731714.76,17.55,direct,
2017-03-02 00:00:00+00:00,19.64,16.58,17.55,1091778.86,19994584.45,19.08,direct,
2017-03-03 00:00:00+00:00,21.06,17.81,19.08,1228424.54,24152328.49,19.48,direct,
2017-03-04 00:00:00+00:00,20.19,18.56,19.48,383765.3,7413157.39,18.61,direct,
2017-03-05 00:00:00+00:00,19.4,18.1,18.61,307796.26,5782306.44,19.22,direct,
2017-03-06 00:00:00+00:00,20.3,19.0,19.22,516776.0,10247940.36,19.75,direct,
2017-03-07 00:00:00+00:00,19.81,18.52,19.75,581719.83,11143090.95,18.91,direct,
2017-03-08 00:00:00+00:00,18.93,16.51,18.91,744408.07,13176714.44,16.54,direct,
2017-03-09 00:00:00+00:00,18.13,15.94,16.54,532796.89,9124768.56,17.71,direct,
